DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
394,2002-07-13 00:00,2002.41,Coordinate_Operation,1473,1842,Change of Source CRS name
395,2002-07-13 00:00,2002.41,Coordinate_Operation,1472,1841,Change in Target CRS name.
396,2002-07-13 00:00,2002.41,Coordinate_Operation,1599,1846,Change in Target CRS name.
397,2002-07-13 00:00,2002.41,Coordinate_Operation,1574,1844,Change in Target CRS name.
398,2002-07-13 00:00,2002.41,Coordinate_Operation,1600,1847,Change in Target CRS name.
399,2002-07-13 00:00,2002.41,Coordinate_Operation,8584,8635,Change in Target CRS name.
400,2002-07-13 00:00,2002.41,Coordinate_Operation,1576,1845,Change in Target CRS name.
401,2002-07-13 00:00,2002.41,Coordinate_Operation,1572,1843,Change in Target CRS name.
402,2002-07-13 00:00,2002.41,Coordinate_Operation,1601,1848,Change in Target CRS name.
403,2002-07-13 00:00,2002.41,Coordinate_Operation,1752,1849,Change in Target CRS name.
404,2002-07-13 00:00,2002.41,Coordinate Reference System,4140,4617,Change of CRS name to accord with revised Geomatics Canada practice.
405,2002-07-13 00:00,2002.41,Coordinate Reference System,2147,2952,Change of base geogCRS name to accord with revised Geomatics Canada practice.
406,2002-07-13 00:00,2002.41,Coordinate Reference System,2140,2945,Change of base geogCRS name to accord with revised Geomatics Canada practice.
407,2002-07-13 00:00,2002.41,Coordinate Reference System,2141,2946,Change of base geogCRS name to accord with revised Geomatics Canada practice.
408,2002-07-13 00:00,2002.41,Coordinate Reference System,2142,2947,Change of base geogCRS name to accord with revised Geomatics Canada practice.
409,2002-07-13 00:00,2002.41,Coordinate Reference System,2143,2948,Change of base geogCRS name to accord with revised Geomatics Canada practice.
410,2002-07-13 00:00,2002.41,Coordinate Reference System,2144,2949,Change of base geogCRS name to accord with revised Geomatics Canada practice.
411,2002-07-13 00:00,2002.41,Coordinate Reference System,2145,2950,Change of base geogCRS name to accord with revised Geomatics Canada practice.
412,2002-07-13 00:00,2002.41,Coordinate Reference System,2146,2951,Change of base geogCRS name to accord with revised Geomatics Canada practice.
413,2002-07-13 00:00,2002.41,Coordinate Reference System,2036,2953,Change of base geogCRS name to accord with revised Geomatics Canada practice.
414,2002-07-13 00:00,2002.41,Coordinate Reference System,2292,2954,Change of base geogCRS name to accord with revised Geomatics Canada practice.
415,2002-07-13 00:00,2002.41,Coordinate Reference System,2139,2944,Change of base geogCRS name to accord with revised Geomatics Canada practice.
416,2002-07-13 00:00,2002.41,Coordinate Reference System,2153,2955,Change of base geogCRS name to accord with revised Geomatics Canada practice.
417,2002-07-13 00:00,2002.41,Coordinate Reference System,2152,2956,Change of base geogCRS name to accord with revised Geomatics Canada practice.
418,2002-07-13 00:00,2002.41,Coordinate Reference System,2151,2957,Change of base geogCRS name to accord with revised Geomatics Canada practice.
419,2002-07-13 00:00,2002.41,Coordinate Reference System,2150,2958,Change of base geogCRS name to accord with revised Geomatics Canada practice.
420,2002-07-13 00:00,2002.41,Coordinate Reference System,2149,2959,Change of base geogCRS name to accord with revised Geomatics Canada practice.
421,2002-07-13 00:00,2002.41,Coordinate Reference System,2037,2960,Change of base geogCRS name to accord with revised Geomatics Canada practice.
422,2002-07-13 00:00,2002.41,Coordinate Reference System,2038,2961,Change of base geogCRS name to accord with revised Geomatics Canada practice.
423,2002-07-13 00:00,2002.41,Coordinate Reference System,2148,2962,Change of base geogCRS name to accord with revised Geomatics Canada practice.
424,2002-02-12 00:00,2002.01,Coordinate Reference System,4234,4197,Dependent datum 6228 deprecated due to ellipsoid error.
425,2002-02-12 00:00,2002.01,Coordinate Reference System,23433,2312,Base geogCRS 4234 deprecated due to ellipsoid error.
426,2002-07-13 00:00,2002.41,Area,1336,2784,Expansion of area of use.
427,2002-09-13 00:00,2002.5,Datum,6291,6618,Correction of ellipsoid 1/f to 2 decimal places exactly.
428,2002-09-13 00:00,2002.5,Coordinate Reference System,4291,4618,Deprecation of geodetic datum following correction of ellipsoid 1/f to 2 decimal places exactly.
429,2002-09-13 00:00,2002.5,Coordinate Reference System,29100,29101,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
430,2002-09-13 00:00,2002.5,Coordinate Reference System,29177,29187,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
432,2002-09-13 00:00,2002.5,Coordinate Reference System,29118,29168,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
433,2002-09-13 00:00,2002.5,Coordinate Reference System,29185,29195,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
434,2002-09-13 00:00,2002.5,Coordinate Reference System,29184,29194,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
435,2002-09-13 00:00,2002.5,Coordinate Reference System,29183,29193,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
436,2002-09-13 00:00,2002.5,Coordinate Reference System,29182,29192,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
437,2002-09-13 00:00,2002.5,Coordinate Reference System,29181,29191,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
438,2002-09-13 00:00,2002.5,Coordinate Reference System,29180,29190,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
439,2002-09-13 00:00,2002.5,Coordinate Reference System,29179,29189,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
440,2002-09-13 00:00,2002.5,Coordinate Reference System,29178,29188,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
441,2002-09-13 00:00,2002.5,Coordinate Reference System,29122,29172,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
442,2002-09-13 00:00,2002.5,Coordinate Reference System,29121,29171,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
443,2002-09-13 00:00,2002.5,Coordinate Reference System,29120,29170,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
444,2002-09-13 00:00,2002.5,Coordinate Reference System,29119,29169,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
445,2002-09-13 00:00,2002.5,Coordinate_Operation,1212,1864,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
446,2002-09-13 00:00,2002.5,Coordinate_Operation,1213,1865,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
447,2002-09-13 00:00,2002.5,Coordinate_Operation,1214,1866,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
448,2002-09-13 00:00,2002.5,Coordinate_Operation,1215,1867,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
449,2002-09-13 00:00,2002.5,Coordinate_Operation,1216,1868,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
450,2002-09-13 00:00,2002.5,Coordinate_Operation,1217,1869,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
451,2002-09-13 00:00,2002.5,Coordinate_Operation,1218,1870,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
452,2002-09-13 00:00,2002.5,Coordinate_Operation,1219,1871,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
453,2002-09-13 00:00,2002.5,Coordinate_Operation,1220,1872,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
454,2002-09-13 00:00,2002.5,Coordinate_Operation,1221,1873,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
455,2002-09-13 00:00,2002.5,Coordinate_Operation,1222,1874,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
456,2002-09-13 00:00,2002.5,Coordinate_Operation,1223,1875,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
457,2002-09-13 00:00,2002.5,Coordinate_Operation,1224,1876,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
458,2002-09-13 00:00,2002.5,Coordinate_Operation,1548,1877,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
459,2002-09-19 00:00,2002.64,Area,1704,2787,Amendments to map projection.
460,2002-09-19 00:00,2002.64,Area,1705,2788,Amendments to map projection.
461,2002-09-19 00:00,2002.64,Coordinate_Operation,18133,18134,Error in scale factor value.
462,2002-09-19 00:00,2002.64,Coordinate Reference System,26193,26194,Projection on which this CRS is dependent deprecated due to error in scale factor.
464,2002-09-19 00:00,2002.48,Coordinate_Operation,1787,1895,Error in signs of rotations.
465,2002-09-19 00:00,2002.48,Coordinate_Operation,1788,1896,Error in signs of rotations.
466,2002-10-13 00:00,2002.77,Coordinate_Operation,15326,15372,Error in false northing parameter value.
467,2002-10-13 00:00,2002.77,Coordinate_Operation,15327,15373,Error in false northing parameter value.
468,2002-10-13 00:00,2002.77,Coordinate Reference System,2245,2966,Constituent projection deprecated.
469,2002-10-13 00:00,2002.77,Coordinate Reference System,2244,2965,Constituent projection deprecated.
470,2002-10-13 00:00,2002.77,Coordinate Reference System,2889,2967,Constituent projection deprecated.
471,2002-10-13 00:00,2002.77,Coordinate Reference System,2890,2968,Constituent projection deprecated.
472,2002-11-18 00:00,2002.73,Coordinate_Operation,1834,1897,Incorrect source CRS - linked to a deprecated record instead of its replacement.
473,2002-11-18 00:00,2002.73,Coordinate_Operation,1835,1898,Incorrect source CRS - linked to a deprecated record instead of its replacement.
474,2002-11-18 00:00,2002.73,Coordinate_Operation,1836,1899,Incorrect source CRS - linked to a deprecated record instead of its replacement.
475,2002-11-18 00:00,2002.83,Coordinate_Operation,1308,1900,Incorrect source CRS.
476,2002-11-18 00:00,2002.83,Coordinate_Operation,1515,1901,Incorrect source CRS.
477,2002-12-07 00:00,2002.89,Coordinate Reference System,4327,4329,Change of CRS name
478,2002-11-29 00:00,2002.87,Datum,6235,6623,Incorrect name
479,2002-11-29 00:00,2002.87,Coordinate Reference System,4235,4623,Incorrect name.
480,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9625,9645,Change to formula to accommodate scaling parameters.
481,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9626,9646,Change to formula to accommodate scaling parameters.
482,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9627,9647,Change to formula to accommodate scaling parameters.
483,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9628,9649,Change to formula to accommodate scaling parameter and other conditions for reversibility (see GN7 version 19).
484,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9629,9650,Change to formula to accommodate scaling parameter and other conditions for reversibility (see GN7 version 19).
485,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9630,9651,Change to formula to accommodate scaling parameter and other conditions for reversibility (see GN7 version 19).
486,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9631,9652,Change to formula to accommodate scaling parameters.
487,2002-12-21 00:00,2002.75,Coordinate_Operation Method,9632,9653,Change to formula to accommodate scaling parameters.
488,2002-12-21 00:00,2002.75,Coordinate_Operation,1025,1043,Coordinate operation (transformation) method deprecated and replaced.
489,2002-12-21 00:00,2002.75,Coordinate_Operation,1029,1044,Coordinate operation (transformation) method deprecated and replaced.
490,2002-12-21 00:00,2002.75,Coordinate_Operation,1030,1045,Coordinate operation (transformation) method deprecated and replaced.
491,2002-12-21 00:00,2002.75,Coordinate_Operation,1031,1046,Coordinate operation (transformation) method deprecated and replaced.
492,2002-12-21 00:00,2002.75,Coordinate_Operation,1032,1047,Coordinate operation (transformation) method deprecated and replaced.
493,2002-12-21 00:00,2002.75,Coordinate_Operation,1033,1048,Coordinate operation (transformation) method deprecated and replaced.
494,2002-12-21 00:00,2002.75,Coordinate_Operation,1034,1049,Coordinate operation (transformation) method deprecated and replaced.
495,2002-12-21 00:00,2002.75,Coordinate_Operation,1037,1050,Coordinate operation (transformation) method deprecated and replaced.
496,2002-12-21 00:00,2002.75,Coordinate_Operation,1038,1051,Coordinate operation (transformation) method deprecated and replaced.
